Date,Value
2003-09-30,-6.25409e+008
2003-10-01,-9.502694e+008
2003-10-02,-1.223273e+009
2003-10-03,-1.450576e+009
2003-10-06,-1.637666e+009
2003-10-07,-1.78944e+009
2003-10-08,-1.41026e+009
2003-10-09,-1.57901e+009
2003-10-10,-1.715395e+009
2003-10-13,-1.823428e+009
2003-10-14,-1.406679e+009
2003-10-15,-1.543326e+009
2003-10-16,-1.152441e+009
2003-10-17,-3.124726e+008
2003-10-20,-9.273754e+007
2003-10-21,-4.044001e+008
2003-10-22,-1.688494e+008
2003-10-23,3.339008e+007
2003-10-24,2.061379e+008
2003-10-27,3.528069e+008
2003-10-28,9.764449e+008
2003-10-29,1.504773e+009
2003-10-30,1.44897e+009
2003-10-31,1.394013e+009
2003-11-03,1.340055e+009
2003-11-04,7.872205e+008
2003-11-05,8.106109e+008
2003-11-06,8.265569e+008
2003-11-07,8.360581e+008
2003-11-10,1.340001e+009
2003-11-11,1.764172e+009
2003-11-12,2.118018e+009
2003-11-13,2.409966e+009
2003-11-14,2.647531e+009
2003-11-17,2.837412e+009
2003-11-18,2.985573e+009
2003-11-19,3.097323e+009
2003-11-20,3.177382e+009
2003-11-21,3.229947e+009
2003-11-24,3.258739e+009
2003-11-25,2.767063e+009
2003-11-26,2.332845e+009
2003-11-27,1.949923e+009
2003-11-28,2.112776e+009
2003-12-01,1.741452e+009
2003-12-02,1.415262e+009
2003-12-03,1.129293e+009
2003-12-04,1.379144e+009
2003-12-05,1.08587e+009
2003-12-08,1.329692e+009
2003-12-09,1.531511e+009
2003-12-10,1.696409e+009
2003-12-11,1.828914e+009
2003-12-12,9.33062e+008
2003-12-15,1.162443e+009
2003-12-16,1.352752e+009
2003-12-17,1.508701e+009
2003-12-18,1.134495e+009
2003-12-19,8.088763e+008
2003-12-22,5.264279e+008
2003-12-23,2.82302e+008
2003-12-24,7.216358e+007
2003-12-25,3.921339e+008
2003-12-26,1.637478e+008
2003-12-29,-3.234074e+007
2003-12-30,-1.998351e+008
2003-12-31,1.579569e+008
2004-01-05,-3.692083e+007
2004-01-06,-7.033574e+008
2004-01-07,-2.69643e+008
2004-01-08,1.025308e+008
2004-01-09,4.202264e+008
2004-01-12,1.897554e+008
2004-01-13,4.917533e+008
2004-01-14,2.475032e+008
2004-01-15,5.374319e+008
2004-01-16,7.826336e+008
2004-01-27,9.88368e+008
2004-01-28,1.159329e+009
2004-01-29,1.299704e+009
2004-01-30,1.413226e+009
2004-02-02,1.503222e+009
2004-02-03,1.572652e+009
2004-02-04,1.624151e+009
2004-02-05,1.660062e+009
2004-02-06,6.824655e+008
2004-02-09,-1.567913e+008
2004-02-10,-8.735726e+008
2004-02-11,-9.820524e+008
2004-02-12,-5.698921e+008
2004-02-13,-2.146458e+008
2004-02-16,9.016269e+007
2004-02-17,3.503237e+008
2004-02-18,5.71009e+008
2004-02-19,7.568406e+008
2004-02-20,9.119421e+008
2004-02-23,1.039994e+009
2004-02-24,6.44279e+008
2004-02-25,3.027206e+008
2004-02-26,5.09175e+008
2004-02-27,6.831476e+008
2004-03-01,8.284784e+008
2004-03-02,9.485938e+008
2004-03-03,5.465494e+008
2004-03-04,2.000688e+008
2004-03-05,-9.717242e+007
2004-03-08,-3.508277e+008
2004-03-09,-6.594906e+007
2004-03-10,1.779519e+008
2004-03-11,3.855977e+008
2004-03-12,-4.387935e+008
2004-03-15,-6.41454e+008
2004-03-16,-8.11521e+008
2004-03-17,-4.528709e+008
2004-03-18,-6.439608e+008
2004-03-19,-1.304123e+009
2004-03-22,-8.620406e+008
2004-03-23,-9.797504e+008
2004-03-24,-1.575493e+009
2004-03-25,-1.076976e+009
2004-03-26,-6.453588e+008
2004-03-29,-2.730995e+008
2004-03-30,-4.534518e+008
